STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1995,,6703820,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1996,,6703184,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1997,,6706151,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1998,,6708710,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1999,,6715128,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2000,,6723896,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2001,,6743337,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2002,,6774422,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2003,,6804809,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2004,,6835178,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2005,,6878877,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2006,,6941500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2007,,7010582,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2008,,7072926,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2009,,7124475,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2010,,7179723,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2011,,7225040,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2012,,7246905,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2013,,7258956,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2014,,7268181,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2015,,7283749,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2016,,7300061,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2017,,7312259,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2018,,7325392,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2019,,7342747,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2020,,7357957,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2021,,7376439,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2022,,7422214,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1995,,15311027,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1996,,15339175,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1997,,15337144,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1998,,15319280,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1999,,15324362,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2000,,15350222,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2001,,15149596,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2002,,14804772,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2003,,14738312,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2004,,14663614,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2005,,14569602,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2006,,14477241,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2007,,14255902,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2008,,13997585,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2009,,13866415,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2010,,13779545,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2011,,13707283,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2012,,13646880,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2013,,13590056,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2014,,13485932,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2015,,13338290,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2016,,13176547,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2017,,13010038,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2018,,12851897,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2019,,12707836,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2020,,12554808,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2021,,12402419,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ROU,Romania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2022,,12145386,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1995,,11986030,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1996,,12137942,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1997,,12277629,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1998,,12412559,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1999,,12560586,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2000,,12721200,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2001,,12895398,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2002,,13064935,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2003,,13239741,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2004,,13399641,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2005,,13581574,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2006,,13784515,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2007,,14044151,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2008,,14343136,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2009,,14643047,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2010,,14846377,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2011,,15018500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2012,,15215618,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2013,,15419825,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2014,,15593816,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2015,,15762174,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2016,,15946059,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2017,,16170405,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2018,,16373286,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2019,,16576593,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2020,,16711153,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2021,,16623675,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2022,,16783698,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1995,,27114675,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1996,,27304254,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1997,,27469623,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1998,,27603850,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,1999,,27724972,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2000,,27839530,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2001,,27934144,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2002,,28401513,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2003,,28966656,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2004,,29501722,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2005,,30120189,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2006,,30553422,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2007,,31188438,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2008,,31647959,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2009,,31756902,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2010,,31705439,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2011,,31644057,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2012,,31504521,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2013,,31177111,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2014,,30894887,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2015,,30751014,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2016,,30692054,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ESP,Spain,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,H,Historical,2017,,30673951,,A,Normal value,0,Units,0,Zero
