Continent,Region/Country,Product,Variable,Year,Unit,Quantity
Oceania,Fiji,Fresh Grapes,Imports,2011,tonnes,  219
Oceania,Fiji,Dried Grapes,Consumption,2012,tonnes,  66
Oceania,Fiji,Table Grapes,Consumption,2012,tonnes,  400
Oceania,Fiji,Dried Grapes,Exports,2012,tonnes,0
Oceania,Fiji,Dried Grapes,Imports,2012,tonnes,  66
Oceania,Fiji,Fresh Grapes,Imports,2012,tonnes,  400
Oceania,Fiji,Dried Grapes,Consumption,2013,tonnes,  124
Oceania,Fiji,Table Grapes,Consumption,2013,tonnes,  400
Oceania,Fiji,Dried Grapes,Exports,2013,tonnes,  2
Oceania,Fiji,Dried Grapes,Imports,2013,tonnes,  126
Oceania,Fiji,Fresh Grapes,Imports,2013,tonnes,  391
Oceania,Fiji,Dried Grapes,Consumption,2014,tonnes,  115
Oceania,Fiji,Table Grapes,Consumption,2014,tonnes,  600
Oceania,Fiji,Dried Grapes,Exports,2014,tonnes,  4
Oceania,Fiji,Dried Grapes,Imports,2014,tonnes,  119
Oceania,Fiji,Fresh Grapes,Imports,2014,tonnes,  633
Oceania,Fiji,Dried Grapes,Consumption,2015,tonnes,  118
Oceania,Fiji,Table Grapes,Consumption,2015,tonnes,  357
Oceania,Fiji,Dried Grapes,Exports,2015,tonnes,  2
Oceania,Fiji,Dried Grapes,Imports,2015,tonnes,  120
Oceania,Fiji,Fresh Grapes,Imports,2015,tonnes,  559
Oceania,Fiji,Dried Grapes,Consumption,2016,tonnes,  87
Oceania,Fiji,Table Grapes,Consumption,2016,tonnes,  395
Oceania,Fiji,Dried Grapes,Exports,2016,tonnes,  2
Oceania,Fiji,Dried Grapes,Imports,2016,tonnes,  89
Oceania,Fiji,Fresh Grapes,Imports,2016,tonnes,  751
Oceania,Fiji,Dried Grapes,Consumption,2017,tonnes,  119
Oceania,Fiji,Dried Grapes,Exports,2017,tonnes,  1
Oceania,Fiji,Dried Grapes,Imports,2017,tonnes,  120
Oceania,Fiji,Fresh Grapes,Imports,2017,tonnes,  697
Oceania,Fiji,Dried Grapes,Consumption,2018,tonnes,  135
Oceania,Fiji,Dried Grapes,Exports,2018,tonnes,  3
Oceania,Fiji,Dried Grapes,Imports,2018,tonnes,  138
Oceania,Fiji,Fresh Grapes,Imports,2018,tonnes,  823
Oceania,Fiji,Dried Grapes,Consumption,2019,tonnes,  124
Oceania,Fiji,Dried Grapes,Exports,2019,tonnes,  1
Oceania,Fiji,Dried Grapes,Imports,2019,tonnes,  125
Oceania,Fiji,Fresh Grapes,Imports,2019,tonnes,  705
Oceania,Fiji,Dried Grapes,Consumption,2020,tonnes,  51
Oceania,Fiji,Dried Grapes,Exports,2020,tonnes,  3
Oceania,Fiji,Dried Grapes,Imports,2020,tonnes,  88
Oceania,Fiji,Fresh Grapes,Imports,2020,tonnes,  624
Oceania,Fiji,Dried Grapes,Exports,2021,tonnes,  1
Oceania,Fiji,Dried Grapes,Imports,2021,tonnes,  119
Oceania,Fiji,Fresh Grapes,Imports,2021,tonnes,  528
Oceania,Fiji,Dried Grapes,Exports,2022,tonnes,  1
Oceania,Fiji,Fresh Grapes,Imports,2022,tonnes,  473
Oceania,French Polynesia,Dried Grapes,Consumption,1995,tonnes,  47
Oceania,French Polynesia,Table Grapes,Consumption,1995,tonnes,  319
Oceania,French Polynesia,Dried Grapes,Imports,1995,tonnes,  47
Oceania,French Polynesia,Fresh Grapes,Imports,1995,tonnes,  375
Oceania,French Polynesia,Dried Grapes,Consumption,1996,tonnes,  30
Oceania,French Polynesia,Table Grapes,Consumption,1996,tonnes,  128
Oceania,French Polynesia,Dried Grapes,Imports,1996,tonnes,  30
Oceania,French Polynesia,Fresh Grapes,Imports,1996,tonnes,  150
Oceania,French Polynesia,Dried Grapes,Consumption,1997,tonnes,  42
Oceania,French Polynesia,Table Grapes,Consumption,1997,tonnes,  255
Oceania,French Polynesia,Dried Grapes,Imports,1997,tonnes,  42
Oceania,French Polynesia,Fresh Grapes,Imports,1997,tonnes,  300
Oceania,French Polynesia,Dried Grapes,Consumption,1998,tonnes,  45
Oceania,French Polynesia,Table Grapes,Consumption,1998,tonnes,  276
Oceania,French Polynesia,Dried Grapes,Imports,1998,tonnes,  45
Oceania,French Polynesia,Fresh Grapes,Imports,1998,tonnes,  325
Oceania,French Polynesia,Dried Grapes,Consumption,1999,tonnes,  47
Oceania,French Polynesia,Table Grapes,Consumption,1999,tonnes,  283
Oceania,French Polynesia,Dried Grapes,Imports,1999,tonnes,  47
Oceania,French Polynesia,Fresh Grapes,Imports,1999,tonnes,  333
Oceania,French Polynesia,Dried Grapes,Consumption,2000,tonnes,  44
Oceania,French Polynesia,Table Grapes,Consumption,2000,tonnes,  252
Oceania,French Polynesia,Dried Grapes,Imports,2000,tonnes,  44
Oceania,French Polynesia,Fresh Grapes,Imports,2000,tonnes,  296
Oceania,French Polynesia,Dried Grapes,Consumption,2001,tonnes,  51
Oceania,French Polynesia,Table Grapes,Consumption,2001,tonnes,  264
Oceania,French Polynesia,Dried Grapes,Imports,2001,tonnes,  51
Oceania,French Polynesia,Fresh Grapes,Imports,2001,tonnes,  311
Oceania,French Polynesia,Dried Grapes,Consumption,2002,tonnes,  40
Oceania,French Polynesia,Table Grapes,Consumption,2002,tonnes,  325
Oceania,French Polynesia,Dried Grapes,Imports,2002,tonnes,  40
Oceania,French Polynesia,Fresh Grapes,Imports,2002,tonnes,  382
Oceania,French Polynesia,Dried Grapes,Consumption,2003,tonnes,  39
Oceania,French Polynesia,Table Grapes,Consumption,2003,tonnes,  426
Oceania,French Polynesia,Dried Grapes,Imports,2003,tonnes,  39
Oceania,French Polynesia,Fresh Grapes,Imports,2003,tonnes,  501
Oceania,French Polynesia,Dried Grapes,Consumption,2004,tonnes,  38
Oceania,French Polynesia,Table Grapes,Consumption,2004,tonnes,  456
Oceania,French Polynesia,Dried Grapes,Imports,2004,tonnes,  38
Oceania,French Polynesia,Fresh Grapes,Imports,2004,tonnes,  537
Oceania,French Polynesia,Dried Grapes,Consumption,2005,tonnes,  35
Oceania,French Polynesia,Table Grapes,Consumption,2005,tonnes,  477
Oceania,French Polynesia,Dried Grapes,Imports,2005,tonnes,  35
Oceania,French Polynesia,Fresh Grapes,Imports,2005,tonnes,  561
Oceania,French Polynesia,Dried Grapes,Consumption,2006,tonnes,  35
Oceania,French Polynesia,Table Grapes,Consumption,2006,tonnes,  427
Oceania,French Polynesia,Dried Grapes,Imports,2006,tonnes,  35
Oceania,French Polynesia,Fresh Grapes,Imports,2006,tonnes,  502
Oceania,French Polynesia,Dried Grapes,Consumption,2007,tonnes,  33
Oceania,French Polynesia,Table Grapes,Consumption,2007,tonnes,  423
Oceania,French Polynesia,Dried Grapes,Imports,2007,tonnes,  33
Oceania,French Polynesia,Fresh Grapes,Imports,2007,tonnes,  498
Oceania,French Polynesia,Dried Grapes,Consumption,2008,tonnes,  31
Oceania,French Polynesia,Table Grapes,Consumption,2008,tonnes,  369
Oceania,French Polynesia,Dried Grapes,Imports,2008,tonnes,  31
Oceania,French Polynesia,Fresh Grapes,Imports,2008,tonnes,  434
Oceania,French Polynesia,Dried Grapes,Consumption,2009,tonnes,  35
Oceania,French Polynesia,Table Grapes,Consumption,2009,tonnes,  366
Oceania,French Polynesia,Dried Grapes,Imports,2009,tonnes,  35
Oceania,French Polynesia,Fresh Grapes,Imports,2009,tonnes,  430
Oceania,French Polynesia,Dried Grapes,Consumption,2010,tonnes,  30
Oceania,French Polynesia,Table Grapes,Consumption,2010,tonnes,  303
Oceania,French Polynesia,Dried Grapes,Imports,2010,tonnes,  30
Oceania,French Polynesia,Fresh Grapes,Imports,2010,tonnes,  356
Oceania,French Polynesia,Dried Grapes,Consumption,2011,tonnes,  35
Oceania,French Polynesia,Table Grapes,Consumption,2011,tonnes,  239
Oceania,French Polynesia,Dried Grapes,Imports,2011,tonnes,  35
Oceania,French Polynesia,Fresh Grapes,Imports,2011,tonnes,  281
Oceania,French Polynesia,Dried Grapes,Consumption,2012,tonnes,  33
Oceania,French Polynesia,Table Grapes,Consumption,2012,tonnes,  325
Oceania,French Polynesia,Dried Grapes,Imports,2012,tonnes,  33
Oceania,French Polynesia,Fresh Grapes,Imports,2012,tonnes,  382
Oceania,French Polynesia,Dried Grapes,Consumption,2013,tonnes,  34
Oceania,French Polynesia,Table Grapes,Consumption,2013,tonnes,  325
Oceania,French Polynesia,Dried Grapes,Imports,2013,tonnes,  34
Oceania,French Polynesia,Fresh Grapes,Imports,2013,tonnes,  433
Oceania,French Polynesia,Dried Grapes,Consumption,2014,tonnes,  33
Oceania,French Polynesia,Table Grapes,Consumption,2014,tonnes,  325
Oceania,French Polynesia,Dried Grapes,Imports,2014,tonnes,  33
Oceania,French Polynesia,Fresh Grapes,Imports,2014,tonnes,  428
Oceania,French Polynesia,Dried Grapes,Consumption,2015,tonnes,  34
Oceania,French Polynesia,Table Grapes,Consumption,2015,tonnes,  303
Oceania,French Polynesia,Dried Grapes,Imports,2015,tonnes,  34
Oceania,French Polynesia,Fresh Grapes,Imports,2015,tonnes,  383
Oceania,French Polynesia,Dried Grapes,Consumption,2016,tonnes,  30
Oceania,French Polynesia,Table Grapes,Consumption,2016,tonnes,  303
Oceania,French Polynesia,Dried Grapes,Imports,2016,tonnes,  34
Oceania,French Polynesia,Fresh Grapes,Imports,2016,tonnes,  391
Oceania,French Polynesia,Dried Grapes,Consumption,2017,tonnes,  24
Oceania,French Polynesia,Dried Grapes,Imports,2017,tonnes,  49
Oceania,French Polynesia,Fresh Grapes,Imports,2017,tonnes,  362
Oceania,French Polynesia,Dried Grapes,Consumption,2018,tonnes,  18
Oceania,French Polynesia,Dried Grapes,Imports,2018,tonnes,  28
Oceania,French Polynesia,Fresh Grapes,Imports,2018,tonnes,  434
Oceania,French Polynesia,Dried Grapes,Consumption,2019,tonnes,  23
Oceania,French Polynesia,Dried Grapes,Imports,2019,tonnes,  45
Oceania,French Polynesia,Fresh Grapes,Imports,2019,tonnes,  431
Oceania,French Polynesia,Dried Grapes,Consumption,2020,tonnes,  14
Oceania,French Polynesia,Dried Grapes,Imports,2020,tonnes,  38
Oceania,French Polynesia,Fresh Grapes,Imports,2020,tonnes,  394
Oceania,French Polynesia,Dried Grapes,Imports,2021,tonnes,  16
Oceania,French Polynesia,Fresh Grapes,Imports,2021,tonnes,  335
Oceania,Guam,Table Grapes,Consumption,1995,tonnes,  380
Oceania,Guam,Fresh Grapes,Imports,1995,tonnes,  400
Oceania,Guam,Table Grapes,Consumption,1996,tonnes,  380
Oceania,Guam,Fresh Grapes,Imports,1996,tonnes,  400
Oceania,Guam,Table Grapes,Consumption,1997,tonnes,  380
Oceania,Guam,Fresh Grapes,Imports,1997,tonnes,  400
Oceania,Guam,Table Grapes,Consumption,1998,tonnes,  380
Oceania,Guam,Fresh Grapes,Imports,1998,tonnes,  400
Oceania,Guam,Table Grapes,Consumption,1999,tonnes,  380
Oceania,Guam,Fresh Grapes,Imports,1999,tonnes,  400
Oceania,Guam,Table Grapes,Consumption,2000,tonnes,  380
Oceania,Guam,Fresh Grapes,Imports,2000,tonnes,  400
Oceania,Guam,Table Grapes,Consumption,2001,tonnes,  380
Oceania,Guam,Fresh Grapes,Imports,2001,tonnes,  400
Oceania,Guam,Table Grapes,Consumption,2002,tonnes,  380
Oceania,Guam,Fresh Grapes,Imports,2002,tonnes,  400
Oceania,Guam,Table Grapes,Consumption,2003,tonnes,  9
Oceania,Guam,Fresh Grapes,Imports,2003,tonnes,  9
Oceania,Guam,Table Grapes,Consumption,2004,tonnes,  9
Oceania,Guam,Fresh Grapes,Imports,2004,tonnes,  9
Oceania,Guam,Table Grapes,Consumption,2005,tonnes,  11
Oceania,Guam,Fresh Grapes,Imports,2005,tonnes,  12
Oceania,Guam,Table Grapes,Consumption,2006,tonnes,  11
Oceania,Guam,Fresh Grapes,Imports,2006,tonnes,  12
Oceania,Guam,Table Grapes,Consumption,2007,tonnes,  11
Oceania,Guam,Fresh Grapes,Imports,2007,tonnes,  12
Oceania,Guam,Table Grapes,Consumption,2008,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2008,tonnes,0
Oceania,Guam,Table Grapes,Consumption,2009,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2009,tonnes,0
Oceania,Guam,Table Grapes,Consumption,2010,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2010,tonnes,0
Oceania,Guam,Table Grapes,Consumption,2011,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2011,tonnes,0
Oceania,Guam,Table Grapes,Consumption,2012,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2012,tonnes,0
Oceania,Guam,Table Grapes,Consumption,2013,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2013,tonnes,0
Oceania,Guam,Table Grapes,Consumption,2014,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2014,tonnes,0
Oceania,Guam,Table Grapes,Consumption,2015,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2015,tonnes,0
Oceania,Guam,Table Grapes,Consumption,2016,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2016,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2017,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2018,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2019,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2020,tonnes,0
Oceania,Guam,Fresh Grapes,Imports,2021,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,1995,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,1995,tonnes,  1
Oceania,Kiribati,Dried Grapes,Imports,1995,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,1995,tonnes,  1
Oceania,Kiribati,Dried Grapes,Consumption,1996,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,1996,tonnes,  2
Oceania,Kiribati,Dried Grapes,Imports,1996,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,1996,tonnes,  2
Oceania,Kiribati,Dried Grapes,Consumption,1997,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,1997,tonnes,  1
Oceania,Kiribati,Dried Grapes,Imports,1997,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,1997,tonnes,  1
Oceania,Kiribati,Dried Grapes,Consumption,1998,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,1998,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,1998,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,1998,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,1999,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,1999,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,1999,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,1999,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2000,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2000,tonnes,  1
Oceania,Kiribati,Dried Grapes,Imports,2000,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2000,tonnes,  1
Oceania,Kiribati,Dried Grapes,Consumption,2001,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2001,tonnes,  2
Oceania,Kiribati,Dried Grapes,Imports,2001,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2001,tonnes,  2
Oceania,Kiribati,Dried Grapes,Consumption,2002,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2002,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2002,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2002,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2003,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2003,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2003,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2003,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2004,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2004,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2004,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2004,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2005,tonnes,  1
Oceania,Kiribati,Table Grapes,Consumption,2005,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2005,tonnes,  1
Oceania,Kiribati,Fresh Grapes,Imports,2005,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2006,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2006,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2006,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2006,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2007,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2007,tonnes,  2
Oceania,Kiribati,Dried Grapes,Imports,2007,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2007,tonnes,  2
Oceania,Kiribati,Dried Grapes,Consumption,2008,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2008,tonnes,  1
Oceania,Kiribati,Dried Grapes,Imports,2008,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2008,tonnes,  1
Oceania,Kiribati,Dried Grapes,Consumption,2009,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2009,tonnes,  1
Oceania,Kiribati,Dried Grapes,Imports,2009,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2009,tonnes,  1
Oceania,Kiribati,Dried Grapes,Consumption,2010,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2010,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2010,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2010,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2011,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2011,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2011,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2011,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2012,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2012,tonnes,  400
Oceania,Kiribati,Dried Grapes,Imports,2012,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2012,tonnes,  400
Oceania,Kiribati,Dried Grapes,Consumption,2013,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2013,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2013,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2013,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2014,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2014,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2014,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2014,tonnes,  1
Oceania,Kiribati,Dried Grapes,Consumption,2015,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2015,tonnes,  80
Oceania,Kiribati,Dried Grapes,Imports,2015,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2015,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2016,tonnes,0
Oceania,Kiribati,Table Grapes,Consumption,2016,tonnes,  96
Oceania,Kiribati,Dried Grapes,Imports,2016,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2016,tonnes,  2
Oceania,Kiribati,Dried Grapes,Consumption,2017,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2017,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2017,tonnes,0
Oceania,Kiribati,Dried Grapes,Consumption,2018,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2018,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2018,tonnes,  2
Oceania,Kiribati,Dried Grapes,Consumption,2019,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2019,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2019,tonnes,0
Oceania,Kiribati,Dried Grapes,Imports,2020,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2020,tonnes,  1
Oceania,Kiribati,Dried Grapes,Imports,2021,tonnes,0
Oceania,Kiribati,Fresh Grapes,Imports,2021,tonnes,  1
Oceania,New Caledonia,Dried Grapes,Consumption,1995,tonnes,0
Oceania,New Caledonia,Table Grapes,Consumption,1995,tonnes,  285
Oceania,New Caledonia,Dried Grapes,Exports,1995,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,1995,tonnes,0
Oceania,New Caledonia,Fresh Grapes,Imports,1995,tonnes,  300
Oceania,New Caledonia,Dried Grapes,Consumption,1996,tonnes,0
Oceania,New Caledonia,Table Grapes,Consumption,1996,tonnes,  444
Oceania,New Caledonia,Dried Grapes,Exports,1996,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,1996,tonnes,0
Oceania,New Caledonia,Fresh Grapes,Imports,1996,tonnes,  467
Oceania,New Caledonia,Dried Grapes,Consumption,1997,tonnes,  37
Oceania,New Caledonia,Table Grapes,Consumption,1997,tonnes,  348
Oceania,New Caledonia,Dried Grapes,Exports,1997,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,1997,tonnes,  37
Oceania,New Caledonia,Fresh Grapes,Imports,1997,tonnes,  366
Oceania,New Caledonia,Dried Grapes,Consumption,1998,tonnes,  33
Oceania,New Caledonia,Table Grapes,Consumption,1998,tonnes,  307
Oceania,New Caledonia,Dried Grapes,Exports,1998,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,1998,tonnes,  33
Oceania,New Caledonia,Fresh Grapes,Imports,1998,tonnes,  323
Oceania,New Caledonia,Dried Grapes,Consumption,1999,tonnes,  20
Oceania,New Caledonia,Table Grapes,Consumption,1999,tonnes,  238
Oceania,New Caledonia,Dried Grapes,Exports,1999,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,1999,tonnes,  20
Oceania,New Caledonia,Fresh Grapes,Imports,1999,tonnes,  250
Oceania,New Caledonia,Dried Grapes,Consumption,2000,tonnes,  20
Oceania,New Caledonia,Table Grapes,Consumption,2000,tonnes,  228
Oceania,New Caledonia,Dried Grapes,Exports,2000,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2000,tonnes,  20
Oceania,New Caledonia,Fresh Grapes,Imports,2000,tonnes,  240
Oceania,New Caledonia,Dried Grapes,Consumption,2001,tonnes,  39
Oceania,New Caledonia,Table Grapes,Consumption,2001,tonnes,  343
Oceania,New Caledonia,Dried Grapes,Exports,2001,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2001,tonnes,  39
Oceania,New Caledonia,Fresh Grapes,Imports,2001,tonnes,  361
Oceania,New Caledonia,Dried Grapes,Consumption,2002,tonnes,  44
Oceania,New Caledonia,Table Grapes,Consumption,2002,tonnes,  336
Oceania,New Caledonia,Dried Grapes,Exports,2002,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2002,tonnes,  44
Oceania,New Caledonia,Fresh Grapes,Imports,2002,tonnes,  354
Oceania,New Caledonia,Dried Grapes,Consumption,2003,tonnes,  41
Oceania,New Caledonia,Table Grapes,Consumption,2003,tonnes,  390
Oceania,New Caledonia,Dried Grapes,Exports,2003,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2003,tonnes,  41
Oceania,New Caledonia,Fresh Grapes,Imports,2003,tonnes,  411
Oceania,New Caledonia,Dried Grapes,Consumption,2004,tonnes,  40
Oceania,New Caledonia,Table Grapes,Consumption,2004,tonnes,  499
Oceania,New Caledonia,Dried Grapes,Exports,2004,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2004,tonnes,  40
Oceania,New Caledonia,Fresh Grapes,Imports,2004,tonnes,  525
Oceania,New Caledonia,Dried Grapes,Consumption,2005,tonnes,  37
Oceania,New Caledonia,Table Grapes,Consumption,2005,tonnes,  410
Oceania,New Caledonia,Dried Grapes,Exports,2005,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2005,tonnes,  37
Oceania,New Caledonia,Fresh Grapes,Imports,2005,tonnes,  432
Oceania,New Caledonia,Dried Grapes,Consumption,2006,tonnes,  35
Oceania,New Caledonia,Table Grapes,Consumption,2006,tonnes,  361
Oceania,New Caledonia,Dried Grapes,Exports,2006,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2006,tonnes,  35
Oceania,New Caledonia,Fresh Grapes,Imports,2006,tonnes,  380
Oceania,New Caledonia,Dried Grapes,Consumption,2007,tonnes,  36
Oceania,New Caledonia,Table Grapes,Consumption,2007,tonnes,  440
Oceania,New Caledonia,Dried Grapes,Exports,2007,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2007,tonnes,  36
Oceania,New Caledonia,Fresh Grapes,Imports,2007,tonnes,  463
Oceania,New Caledonia,Dried Grapes,Consumption,2008,tonnes,  4
Oceania,New Caledonia,Table Grapes,Consumption,2008,tonnes,  556
Oceania,New Caledonia,Dried Grapes,Exports,2008,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2008,tonnes,  4
Oceania,New Caledonia,Fresh Grapes,Imports,2008,tonnes,  585
Oceania,New Caledonia,Dried Grapes,Consumption,2009,tonnes,  38
Oceania,New Caledonia,Table Grapes,Consumption,2009,tonnes,  732
Oceania,New Caledonia,Dried Grapes,Exports,2009,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2009,tonnes,  38
Oceania,New Caledonia,Fresh Grapes,Imports,2009,tonnes,  770
Oceania,New Caledonia,Dried Grapes,Consumption,2010,tonnes,  38
Oceania,New Caledonia,Table Grapes,Consumption,2010,tonnes,  419
Oceania,New Caledonia,Dried Grapes,Exports,2010,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2010,tonnes,  38
Oceania,New Caledonia,Fresh Grapes,Imports,2010,tonnes,  441
Oceania,New Caledonia,Dried Grapes,Consumption,2011,tonnes,  34
Oceania,New Caledonia,Table Grapes,Consumption,2011,tonnes,  455
Oceania,New Caledonia,Dried Grapes,Exports,2011,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2011,tonnes,  34
Oceania,New Caledonia,Fresh Grapes,Imports,2011,tonnes,  479
Oceania,New Caledonia,Dried Grapes,Consumption,2012,tonnes,  33
Oceania,New Caledonia,Table Grapes,Consumption,2012,tonnes,  576
Oceania,New Caledonia,Dried Grapes,Exports,2012,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2012,tonnes,  33
Oceania,New Caledonia,Fresh Grapes,Imports,2012,tonnes,  600
Oceania,New Caledonia,Dried Grapes,Consumption,2013,tonnes,  46
Oceania,New Caledonia,Table Grapes,Consumption,2013,tonnes,  552
Oceania,New Caledonia,Dried Grapes,Exports,2013,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2013,tonnes,  47
Oceania,New Caledonia,Fresh Grapes,Imports,2013,tonnes,  646
Oceania,New Caledonia,Dried Grapes,Consumption,2014,tonnes,  40
Oceania,New Caledonia,Table Grapes,Consumption,2014,tonnes,  571
Oceania,New Caledonia,Dried Grapes,Exports,2014,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2014,tonnes,  41
Oceania,New Caledonia,Fresh Grapes,Imports,2014,tonnes,  633
Oceania,New Caledonia,Dried Grapes,Consumption,2015,tonnes,  36
Oceania,New Caledonia,Table Grapes,Consumption,2015,tonnes,  515
Oceania,New Caledonia,Dried Grapes,Exports,2015,tonnes,0
Oceania,New Caledonia,Dried Grapes,Imports,2015,tonnes,  37
Oceania,New Caledonia,Fresh Grapes,Imports,2015,tonnes,  256
Oceania,New Caledonia,Dried Grapes,Consumption,2016,tonnes,  42
Oceania,New Caledonia,Table Grapes,Consumption,2016,tonnes,  534
